video,width,height,fps,frame_count,duration_sec,passed_screen,target_ts_sec,used_ts_sec,image,status,message
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0188.MP4,1920.0,1080.0,23.976023976023978,26005.0,1084.625,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0188_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0189.MP4,1920.0,1080.0,23.976023976023978,26007.0,1084.709,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0189_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0190.MP4,1920.0,1080.0,23.976023976023978,26141.0,1090.298,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0190_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0191.MP4,1920.0,1080.0,23.976023976023978,27559.0,1149.44,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0191_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0192.MP4,1920.0,1080.0,23.976023976023978,27322.0,1139.555,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0192_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0193.MP4,1920.0,1080.0,23.976023976023978,27847.0,1161.452,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0193_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0194.MP4,1920.0,1080.0,23.976023976023978,28215.0,1176.801,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0194_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0195.MP4,1920.0,1080.0,23.976023976023978,27546.0,1148.898,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0195_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0196.MP4,1920.0,1080.0,23.976023976023978,28961.0,1207.915,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0196_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0197.MP4,1920.0,1080.0,23.976023976023978,28684.0,1196.362,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0197_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_24/DJI/DJI_0198.MP4,1920.0,1080.0,23.976023976023978,31632.0,1319.318,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_24/DJI/DJI_0198_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0203.MP4,1920.0,1080.0,23.976023976023978,33855.0,1412.036,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0203_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0204.MP4,1920.0,1080.0,23.976023976023978,33460.0,1395.561,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0204_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0205.MP4,1920.0,1080.0,23.976023976023978,40862.0,1704.286,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0205_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0206.MP4,1920.0,1080.0,23.976023976023978,37622.0,1569.151,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0206_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0207.MP4,1920.0,1080.0,23.976023976023978,38948.0,1624.456,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0207_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0208.MP4,1920.0,1080.0,23.976023976023978,41318.0,1723.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0208_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0209.MP4,1920.0,1080.0,23.976023976023978,39385.0,1642.683,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0209_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0210.MP4,1920.0,1080.0,23.976023976023978,37363.0,1558.348,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0210_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0211.MP4,1920.0,1080.0,23.976023976023978,34597.0,1442.983,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0211_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0212.MP4,1920.0,1080.0,23.976023976023978,30647.0,1278.235,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0212_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0213.MP4,1920.0,1080.0,23.976023976023978,16686.0,695.945,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0213_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0214.MP4,1920.0,1080.0,23.976023976023978,26247.0,1094.719,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0214_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0216.MP4,1920.0,1080.0,23.976023976023978,26005.0,1084.625,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0216_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0217.MP4,1920.0,1080.0,23.976023976023978,26006.0,1084.667,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0217_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0218.MP4,1920.0,1080.0,23.976023976023978,26007.0,1084.709,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0218_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0219.MP4,1920.0,1080.0,23.976023976023978,15663.0,653.278,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0219_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0220.MP4,1920.0,1080.0,23.976023976023978,27951.0,1165.79,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0220_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0221.MP4,1920.0,1080.0,23.976023976023978,20972.0,874.707,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0221_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0200.MP4,1920.0,1080.0,23.976023976023978,37192.0,1551.216,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0200_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0201.MP4,1920.0,1080.0,23.976023976023978,36808.0,1535.2,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0201_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_25/DJI/DJI_0202.MP4,1920.0,1080.0,23.976023976023978,34883.0,1454.912,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_25/DJI/DJI_0202_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0227.MP4,1920.0,1080.0,23.976023976023978,41380.0,1725.891,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0227_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0228.MP4,1920.0,1080.0,23.976023976023978,42018.0,1752.501,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0228_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0229.MP4,1920.0,1080.0,23.976023976023978,39417.0,1644.017,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0229_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0230.MP4,1920.0,1080.0,23.976023976023978,39625.0,1652.693,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0230_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0231.MP4,1920.0,1080.0,23.976023976023978,37484.0,1563.395,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0231_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0232.MP4,1920.0,1080.0,23.976023976023978,36072.0,1504.503,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0232_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0233.MP4,1920.0,1080.0,23.976023976023978,31331.0,1306.764,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0233_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0234.MP4,1920.0,1080.0,23.976023976023978,26529.0,1106.48,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0234_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0235.MP4,1920.0,1080.0,23.976023976023978,26207.0,1093.05,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0235_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0236.MP4,1920.0,1080.0,23.976023976023978,26966.0,1124.707,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0236_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0237.MP4,1920.0,1080.0,23.976023976023978,27133.0,1131.672,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0237_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0238.MP4,1920.0,1080.0,23.976023976023978,26257.0,1095.136,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0238_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0239.MP4,1920.0,1080.0,23.976023976023978,26148.0,1090.589,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0239_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0240.MP4,1920.0,1080.0,23.976023976023978,27182.0,1133.716,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0240_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0241.MP4,1920.0,1080.0,23.976023976023978,29474.0,1229.311,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0241_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0242.MP4,1920.0,1080.0,23.976023976023978,28758.0,1199.448,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0242_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0243.MP4,1920.0,1080.0,23.976023976023978,31257.0,1303.677,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0243_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0244.MP4,1920.0,1080.0,23.976023976023978,29274.0,1220.97,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0244_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0245.MP4,1920.0,1080.0,23.976023976023978,31746.0,1324.073,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0245_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0246.MP4,1920.0,1080.0,23.976023976023978,32585.0,1359.066,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0246_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0247.MP4,1920.0,1080.0,23.976023976023978,31327.0,1306.597,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0247_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0248.MP4,1920.0,1080.0,23.976023976023978,29931.0,1248.372,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0248_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0249.MP4,1920.0,1080.0,23.976023976023978,30291.0,1263.387,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0249_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0250.MP4,1920.0,1080.0,23.976023976023978,3949.0,164.706,True,300.0,164.656,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0250_t164.656s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0222.MP4,1920.0,1080.0,23.976023976023978,38349.0,1599.473,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0222_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0223.MP4,1920.0,1080.0,23.976023976023978,36181.0,1509.049,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0223_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0224.MP4,1920.0,1080.0,23.976023976023978,35034.0,1461.21,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0224_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0225.MP4,1920.0,1080.0,23.976023976023978,38205.0,1593.467,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0225_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_26/DJI/DJI_0226.MP4,1920.0,1080.0,23.976023976023978,38251.0,1595.385,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_26/DJI/DJI_0226_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0251.MP4,1920.0,1080.0,23.976023976023978,37163.0,1550.007,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0251_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0252.MP4,1920.0,1080.0,23.976023976023978,35655.0,1487.111,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0252_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0253.MP4,1920.0,1080.0,23.976023976023978,36038.0,1503.085,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0253_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0254.MP4,1920.0,1080.0,23.976023976023978,33510.0,1397.646,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0254_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0255.MP4,1920.0,1080.0,23.976023976023978,32827.0,1369.159,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0255_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0256.MP4,1920.0,1080.0,23.976023976023978,34231.0,1427.718,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0256_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0257.MP4,1920.0,1080.0,23.976023976023978,37441.0,1561.602,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0257_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0258.MP4,1920.0,1080.0,23.976023976023978,39749.0,1657.865,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0258_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0259.MP4,1920.0,1080.0,23.976023976023978,36030.0,1502.751,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0259_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0260.MP4,1920.0,1080.0,23.976023976023978,33736.0,1407.072,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0260_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0261.MP4,1920.0,1080.0,23.976023976023978,30975.0,1291.916,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0261_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0262.MP4,1920.0,1080.0,23.976023976023978,28221.0,1177.051,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0262_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0263.MP4,1920.0,1080.0,23.976023976023978,27565.0,1149.69,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0263_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0264.MP4,1920.0,1080.0,23.976023976023978,27591.0,1150.775,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0264_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0265.MP4,1920.0,1080.0,23.976023976023978,29758.0,1241.157,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0265_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0266.MP4,1920.0,1080.0,23.976023976023978,26312.0,1097.43,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0266_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0267.MP4,1920.0,1080.0,23.976023976023978,26358.0,1099.348,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0267_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0268.MP4,1920.0,1080.0,23.976023976023978,27336.0,1140.139,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0268_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0269.MP4,1920.0,1080.0,23.976023976023978,28437.0,1186.06,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0269_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0270.MP4,1920.0,1080.0,23.976023976023978,27277.0,1137.678,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0270_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0271.MP4,1920.0,1080.0,23.976023976023978,26071.0,1087.378,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0271_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0272.MP4,1920.0,1080.0,23.976023976023978,26932.0,1123.289,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0272_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0273.MP4,1920.0,1080.0,23.976023976023978,27926.0,1164.747,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0273_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0274.MP4,1920.0,1080.0,23.976023976023978,27874.0,1162.578,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0274_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0275.MP4,1920.0,1080.0,23.976023976023978,27758.0,1157.74,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0275_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0276.MP4,1920.0,1080.0,23.976023976023978,27925.0,1164.705,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0276_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0277.MP4,1920.0,1080.0,23.976023976023978,30681.0,1279.653,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0277_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_28/dji/DJI_0278.MP4,1920.0,1080.0,23.976023976023978,29669.0,1237.445,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_28/dji/DJI_0278_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0279.MP4,1920.0,1080.0,23.976023976023978,38870.0,1621.203,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0279_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0280.MP4,1920.0,1080.0,23.976023976023978,37952.0,1582.915,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0280_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0281.MP4,1920.0,1080.0,23.976023976023978,39216.0,1635.634,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0281_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0282.MP4,1920.0,1080.0,23.976023976023978,35642.0,1486.568,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0282_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0283.MP4,1920.0,1080.0,23.976023976023978,44222.0,1844.426,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0283_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0284.MP4,1920.0,1080.0,23.976023976023978,39829.0,1661.201,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0284_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0285.MP4,1920.0,1080.0,23.976023976023978,43841.0,1828.535,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0285_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0286.MP4,1920.0,1080.0,23.976023976023978,38832.0,1619.618,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0286_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0287.MP4,1920.0,1080.0,23.976023976023978,36265.0,1512.553,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0287_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0288.MP4,1920.0,1080.0,23.976023976023978,31403.0,1309.767,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0288_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_30/DJI/DJI_0289.MP4,1920.0,1080.0,23.976023976023978,28728.0,1198.197,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_30/DJI/DJI_0289_t300.000s.jpg,ok,
